job_aptitude_exam,same_industry,unexcused_absences,hs_gpa,good_behavior,high_school,enrolled_late,instructor,sensitive_01,sensitive_02,sensitive_03,sensitive_04,sensitive_05,sensitive_06,sensitive_07,sensitive_08,sensitive_09,sensitive_10,sensitive_11,sensitive_12,sensitive_13,sensitive_14,sensitive_15,sensitive_17,sensitive_18,sensitive_19,sensitive_20,sensitive_22,sensitive_23,sensitive_24,sensitive_25
94.0,0,1,3.145,0.0,230,0,inst_2,-0.4,-0.57,0.63,1.12,1,1,1.56,0.28,0.08,,0.89,0.34,-1.26,-4.9627,0,1,1,1.91,1,1,0.98,1,-0.43
106.0,0,1,3.516,0.0,307,0,inst_4,-1.75,-0.34,-0.12,0.88,1,0,-1.13,1.98,1.18,,0.66,1.07,0.95,2.3402,0,1,1,-0.11,1,0,2.3,1,-1.4
104.0,0,1,3.169,,272,0,inst_5,1.24,0.9,0.02,0.01,0,0,-1.25,-0.93,1.5,,-0.57,0.62,-0.82,-3.59858,1,1,1,0.49,0,0,-2.34,0,-0.93
99.0,0,1,3.695,1.0,126,0,inst_2,-0.67,0.03,-1.82,0.53,1,0,0.36,0.17,-0.37,1.0,-0.17,0.98,0.87,2.21465,0,1,0,-1.03,0,0,2.06,0,1.72
92.0,0,1,3.671,0.0,210,0,inst_7,0.09,0.96,-0.78,0.68,1,0,0.9,-2.1,-0.82,,-0.22,-1.68,0.38,0.3949799999999999,0,1,0,-2.03,1,0,-1.58,1,1.7
99.0,0,1,2.562,0.0,67,0,inst_5,-1.46,-0.16,-0.19,-0.67,0,0,1.75,1.42,-0.2,,0.42,-0.32,1.42,2.63804,1,1,0,0.55,0,0,0.28,0,-0.91
105.0,0,0,3.362,0.0,104,0,inst_4,-1.0,1.11,-1.13,0.82,1,1,1.03,0.14,1.18,,-1.92,0.66,0.95,2.1939,0,1,1,1.36,1,1,-3.19,0,1.44
94.0,0,0,3.422,0.0,235,0,inst_4,0.73,-0.83,-1.43,1.45,1,0,-0.27,1.67,0.44,,-0.04,-0.43,0.66,1.2585200000000003,1,0,1,1.09,1,1,1.1,1,0.37
85.0,0,0,3.3280000000000003,0.0,27,0,inst_5,-0.51,-0.94,1.03,-0.95,0,0,-0.91,-0.34,-1.07,1.0,-0.78,0.91,-0.89,-3.96192,1,0,0,-0.4,1,1,0.07,1,0.47
91.0,0,2,2.833,0.0,336,0,inst_1,0.68,0.1,-0.3,-1.25,1,1,0.41,-0.79,-0.98,,1.33,1.26,0.28,-0.20675999999999986,0,0,1,0.23,0,0,-0.73,0,-0.1
58.0,0,2,2.649,0.0,186,0,inst_4,1.63,-0.87,-1.59,-1.91,1,1,-1.18,-1.22,0.14,,-0.69,0.88,-0.11,-1.29139,1,0,0,-0.4,0,1,-1.39,0,0.45
98.0,0,0,3.622,0.0,270,0,inst_6,-0.38,0.29,0.9,-0.57,1,0,0.13,-0.8,-0.5,,-0.32,-0.35,0.7,1.5353999999999997,0,1,1,0.15,0,0,-0.98,1,0.07
102.0,0,1,3.125,0.0,159,0,inst_5,0.23,-0.73,1.71,-0.32,1,1,0.15,-1.3,0.57,0.0,0.11,0.0,1.62,4.0625,0,0,1,2.2,0,1,1.14,1,1.08
98.0,0,0,3.354,0.0,206,0,inst_5,0.79,0.08,-2.55,0.38,1,1,1.6,-1.87,0.35,1.0,1.13,-0.15,1.32,3.4272800000000005,0,0,0,-0.2,0,1,0.75,1,-1.04
116.0,0,0,3.227,0.0,50,0,inst_3,0.75,1.49,-0.48,0.71,0,0,0.59,0.42,0.57,,-0.03,-1.1,-0.4,-2.2908,0,1,0,0.24,0,1,0.1,0,0.61
97.0,0,2,3.631,0.0,96,0,inst_4,0.3,0.84,-1.25,-0.15,1,1,0.91,0.73,-0.76,,0.05,-1.3,0.33,0.1982299999999999,1,0,1,0.63,1,1,1.73,1,0.52
100.0,0,0,2.845,1.0,248,0,,-0.14,-0.84,-1.57,-0.68,1,0,0.17,-1.34,-1.19,0.0,1.9,0.65,-1.03,-3.93035,1,0,1,0.08,0,0,-0.06,1,0.19
109.0,1,2,3.051,1.0,169,0,inst_9,0.19,-0.65,1.55,-0.05,0,0,1.78,-0.55,-2.13,,0.63,0.45,0.3,-0.0847,0,0,1,1.99,1,1,0.45,1,-0.98
109.0,0,1,2.908,0.0,287,0,,1.55,0.16,-0.07,-1.07,0,0,0.05,0.4,0.19,,0.89,0.29,-0.2,-1.5816,1,0,1,0.35,0,1,0.06,1,0.45
103.0,0,0,3.511,1.0,190,0,inst_4,0.87,-1.55,-0.1,0.92,1,0,1.94,0.4,-1.82,0.0,1.86,1.47,0.63,1.2119300000000002,0,1,0,-1.82,0,0,-1.02,0,-1.09
93.0,0,2,3.031,0.0,68,0,inst_8,-0.49,2.19,-0.12,0.36,0,1,-1.74,-0.77,-0.33,,-1.29,1.23,-0.8,-3.4248000000000003,1,0,0,1.56,1,1,1.23,0,-0.81
74.0,0,3,2.894,1.0,141,0,inst_6,-0.94,0.92,1.15,-0.26,1,0,1.32,0.29,0.39,,-0.25,-0.12,0.32,-0.07391999999999999,0,1,1,-0.49,1,0,0.59,1,1.03
96.0,0,5,0.8740000000000001,0.0,102,0,inst_6,-0.06,0.91,-1.31,-1.11,0,0,2.76,-1.89,-0.23,,0.23,-0.47,0.47,-0.5892200000000001,0,1,0,-0.22,1,1,0.57,1,0.44
93.0,0,0,3.641,,188,0,inst_7,1.68,1.28,-0.78,-0.51,0,1,0.06,-1.0,1.45,,-1.37,0.84,-0.98,-4.56818,0,0,1,-0.98,1,0,0.67,1,2.17
58.0,0,2,2.649,0.0,186,0,inst_4,1.63,-0.87,-1.59,-1.91,1,1,-1.18,-1.22,0.14,,-0.69,0.88,-0.11,-1.29139,1,0,0,-0.4,0,1,-1.39,0,0.45
93.0,0,0,3.542,1.0,194,0,inst_6,-1.12,0.84,-1.0,0.08,1,0,-0.27,0.58,0.23,,-1.85,0.27,0.48,0.7001599999999999,0,0,0,1.94,0,1,1.35,1,-0.55
106.0,0,2,3.749,0.0,24,0,inst_5,2.03,1.49,0.59,0.93,1,1,-0.12,-0.2,0.65,,0.15,0.91,0.58,1.17442,1,1,0,0.78,0,0,-1.32,0,1.64
93.0,0,0,3.528,1.0,132,0,inst_3,-0.69,0.16,-1.35,-1.16,0,1,-0.1,-1.3,-0.96,,-0.81,1.44,0.06,-0.78832,1,0,1,1.41,0,1,0.71,0,-1.79
78.0,1,2,2.948,0.0,423,0,inst_5,1.1,0.98,-1.27,0.43,0,1,-1.08,-0.19,1.81,,0.46,0.03,-1.01,-3.97748,0,1,1,-2.24,0,0,2.21,0,1.95
114.0,0,3,3.0810000000000004,0.0,186,0,inst_6,0.08,1.25,0.91,-2.32,0,1,-1.25,0.17,-0.09,1.0,-0.63,0.34,-0.63,-2.94103,0,0,0,-0.18,1,1,-0.82,0,-0.29
99.0,0,0,2.96,0.0,1,0,inst_7,-0.3,-1.39,0.43,-0.17,0,1,-0.22,0.49,-0.75,,-1.19,1.16,-1.14,-4.3744,1,0,1,-2.05,1,1,-0.74,0,-0.34
94.0,0,0,3.547,1.0,19,0,inst_4,1.12,-1.03,0.06,-0.42,0,0,0.4,-0.26,0.44,,0.04,-2.41,-0.78,-3.76666,1,0,1,-0.11,1,0,0.03,0,-1.62
91.0,0,2,3.387,0.0,360,0,inst_6,-0.81,-0.09,0.12,0.79,0,1,0.28,2.64,-1.01,0.0,0.09,-0.49,0.62,1.09994,0,0,0,-0.76,1,0,-0.44,0,0.39
94.0,0,1,2.698,0.0,232,0,inst_5,0.34,0.15,-0.58,-0.11,1,1,-0.08,0.62,-0.95,1.0,-0.63,1.0,0.51,0.37598,0,0,1,-0.01,1,0,-0.55,0,0.53
80.0,0,2,2.968,0.0,424,0,inst_3,-0.64,0.09,-2.44,-0.0,0,0,0.66,-0.32,0.64,,-2.35,0.86,-0.76,-3.25568,0,1,0,2.16,0,0,-0.15,0,1.22
111.0,0,2,2.8510000000000004,0.0,389,0,inst_4,-0.21,-0.08,-0.82,0.58,1,1,-1.35,-0.0,0.72,1.0,0.56,-0.45,-1.41,-5.019909999999999,0,0,0,0.71,1,0,-1.18,0,-0.12
84.0,0,1,2.972,0.0,95,0,inst_5,1.01,-0.99,0.24,1.8,0,0,0.84,1.01,-0.29,,-0.08,-0.9,0.24,-0.2867200000000001,0,0,1,-1.35,1,0,0.23,0,-0.63
90.0,0,3,2.815,,270,0,inst_8,0.95,-0.18,1.58,-2.03,0,0,1.07,-1.97,1.07,1.0,-3.67,1.52,-1.32,-4.7158,1,0,1,-1.04,0,0,-2.95,0,-0.52
97.0,0,0,3.783,1.0,20,0,inst_8,1.08,0.6,1.33,0.14,1,0,-0.94,0.72,-0.62,,0.54,0.72,0.41,0.5510299999999999,1,0,0,0.53,1,0,-0.22,0,-0.38
97.0,0,3,3.0860000000000003,0.0,161,0,inst_2,0.97,-0.17,1.08,-0.34,1,1,-0.38,0.4,-0.96,,0.56,-0.35,0.2,-0.3828,1,1,1,1.62,1,0,-0.26,1,0.09
81.0,0,0,2.942,0.0,140,0,inst_2,-0.1,-1.36,-0.68,0.44,0,0,-0.31,-0.98,0.39,0.0,0.03,-1.39,0.76,1.2359200000000001,1,1,1,0.32,0,1,-2.11,0,-0.56
81.0,0,1,3.685,1.0,109,0,inst_2,-0.9,0.67,0.9,1.0,0,1,-0.23,-0.73,1.26,,0.39,0.65,0.43,0.5845499999999999,0,1,0,0.51,1,1,0.09,0,0.51
90.0,0,1,3.214,0.0,49,0,inst_3,-0.05,0.47,-0.38,-1.26,0,1,-0.25,-0.97,-0.58,1.0,-1.03,-0.38,0.02,-0.93572,1,0,1,0.69,1,1,-0.81,0,2.19
109.0,0,0,3.008,0.0,83,0,inst_5,0.77,-0.55,0.89,-0.78,0,1,0.9,-0.27,0.43,,-3.03,1.15,1.08,2.2486400000000004,0,0,0,0.39,0,1,0.42,0,-1.84
81.0,0,0,2.942,0.0,140,0,inst_2,-0.1,-1.36,-0.68,0.44,0,0,-0.31,-0.98,0.39,0.0,0.03,-1.39,0.76,1.2359200000000001,1,1,1,0.32,0,1,-2.11,0,-0.56
99.0,0,2,3.357,0.0,36,0,inst_7,0.73,0.04,0.83,-2.51,1,1,-0.21,-0.18,-0.51,,0.72,0.33,0.38,0.27566,1,1,1,-0.49,0,1,0.41,0,0.68
89.0,0,1,2.99,0.0,391,0,inst_2,1.11,-0.05,0.5,-0.92,0,1,-1.24,-0.0,0.25,1.0,1.68,0.72,-0.03,-1.0897,1,1,0,1.04,0,0,0.32,0,0.02
103.0,0,2,3.745,0.0,194,0,inst_4,-0.16,1.39,-1.14,-1.0,0,1,-1.46,0.99,1.73,,1.27,0.37,-1.43,-6.35535,0,1,1,0.78,0,1,-1.01,0,0.79
91.0,0,2,3.047,1.0,100,0,inst_5,0.19,-0.47,-1.84,-1.62,0,1,-1.02,0.91,2.13,,-0.17,0.08,0.89,1.71183,1,0,1,-0.26,1,1,-0.97,1,-0.25
113.0,0,0,3.4960000000000004,0.0,42,0,,-0.29,1.31,0.25,-1.41,1,0,-1.24,-0.27,0.77,,0.4,-0.77,0.64,1.2374399999999999,1,0,1,1.56,1,0,-1.49,1,0.7
97.0,0,3,2.875,0.0,47,0,inst_6,0.86,0.07,0.87,1.16,1,1,1.07,1.11,-0.64,,-2.19,1.1,-0.66,-2.8975,1,1,0,-1.27,0,0,-0.26,1,-0.38
77.0,0,1,3.957,0.0,162,0,inst_4,1.31,0.75,-0.82,1.09,0,1,-0.19,0.21,-1.08,,-1.06,0.53,-0.37,-2.46409,1,1,1,-0.18,1,1,-0.87,1,-1.75
74.0,0,3,2.894,1.0,141,0,inst_6,-0.94,0.92,1.15,-0.26,1,0,1.32,0.29,0.39,,-0.25,-0.12,0.32,-0.07391999999999999,0,1,1,-0.49,1,0,0.59,1,1.03
105.0,0,0,3.362,0.0,104,0,inst_4,-1.0,1.11,-1.13,0.82,1,1,1.03,0.14,1.18,,-1.92,0.66,0.95,2.1939,0,1,1,1.36,1,1,-3.19,0,1.44
104.0,0,0,2.849,0.0,149,0,inst_5,1.59,0.21,-0.2,1.14,0,0,1.28,0.56,-0.97,1.0,1.31,-0.19,0.97,1.7635300000000005,1,1,1,-1.45,1,0,0.63,0,-0.7
83.0,0,0,2.715,0.0,191,0,inst_4,-0.67,1.74,0.22,-2.42,1,1,-0.17,-0.87,-0.42,0.0,-1.34,-0.48,-0.46,-2.2489,1,0,0,-0.24,1,0,-0.3,0,-1.39
109.0,0,1,2.908,0.0,287,0,,1.55,0.16,-0.07,-1.07,0,0,0.05,0.4,0.19,,0.89,0.29,-0.2,-1.5816,1,0,1,0.35,0,1,0.06,1,0.45
104.0,0,0,3.825,0.0,92,0,inst_8,-0.37,1.24,0.21,-0.31,0,1,0.81,0.02,0.84,,-0.45,-0.81,-1.34,-6.1255000000000015,0,0,1,1.86,0,0,-0.35,1,-2.79
112.0,0,1,3.604,0.0,51,0,inst_5,-1.28,0.59,0.74,-0.29,1,0,-1.96,-0.49,-0.58,,0.52,-0.72,-0.17,-1.61268,0,0,0,1.03,1,0,-0.06,1,0.94
99.0,0,0,3.357,1.0,45,0,inst_4,-0.91,-3.05,0.02,0.91,0,1,0.68,-0.69,-1.39,0.0,1.88,1.06,-0.94,-4.1555800000000005,1,1,1,-0.31,1,0,-0.15,1,1.04
82.0,0,1,3.1060000000000003,0.0,212,0,inst_4,1.37,0.11,-0.74,-0.91,0,0,0.5,0.2,0.03,,-0.3,0.57,1.2,2.7272,0,0,0,-2.18,0,1,-0.06,1,-0.57
97.0,0,2,2.148,1.0,323,0,inst_6,0.07,-0.83,0.6,0.02,0,1,0.06,-0.99,0.11,,1.54,0.1,-0.19,-1.40812,1,1,1,-0.31,0,1,0.21,0,-0.81
92.0,0,2,3.318,0.0,58,0,inst_4,-1.19,-1.39,-0.53,1.88,0,0,0.87,0.45,-0.16,0.0,0.72,2.46,-0.8,-3.6544,0,0,1,-1.27,0,0,0.81,0,0.26
103.0,0,3,2.286,1.0,408,0,inst_3,-0.71,-0.69,-0.48,-1.55,1,1,-1.06,-2.93,0.55,1.0,-0.4,-0.68,-1.09,-3.49174,0,1,1,0.37,1,0,-0.3,0,-1.24
96.0,0,0,3.055,0.0,60,0,inst_3,-1.28,0.62,-0.45,0.55,0,1,0.57,-0.46,-0.13,1.0,0.57,1.81,-1.62,-5.9491000000000005,0,0,1,-1.16,0,1,0.34,1,-1.72
107.0,0,2,3.35,0.0,265,0,inst_8,-0.73,1.07,-2.52,-0.06,1,1,-1.03,1.06,1.01,1.0,-0.55,-1.25,-2.52,-9.442,1,0,0,0.63,1,1,1.25,1,-0.66
74.0,0,2,2.911,0.0,133,0,inst_9,-2.16,-1.39,0.83,-1.12,1,0,0.08,0.51,0.09,,-1.68,-0.92,0.69,1.0085899999999999,1,0,0,-0.63,1,1,-0.44,1,-1.72
95.0,0,3,2.377,0.0,167,0,inst_8,-1.88,0.58,0.34,-0.48,0,1,-0.34,0.7,0.39,,1.31,0.03,-0.37,-1.87949,1,0,0,-1.05,1,1,1.49,1,-1.5
91.0,0,2,2.124,1.0,284,0,inst_4,-0.57,1.62,-0.37,1.06,1,1,-1.87,-0.35,0.56,,1.78,1.66,1.47,2.12228,1,1,1,-0.65,0,1,0.82,0,0.66
113.0,0,3,2.2430000000000003,0.0,82,0,inst_4,0.27,1.72,-2.46,0.06,0,1,-0.3,-1.32,0.61,0.0,0.1,-1.52,0.26,-0.41681999999999997,1,0,0,0.88,1,1,0.66,1,0.8
107.0,0,1,3.806,0.0,213,0,inst_8,-1.4,-0.59,-0.48,-1.99,1,0,-0.96,-0.27,1.15,0.0,2.39,0.2,-0.52,-2.97912,1,1,1,-0.58,0,1,0.31,1,1.34
92.0,0,2,3.318,0.0,58,0,inst_4,-1.19,-1.39,-0.53,1.88,0,0,0.87,0.45,-0.16,0.0,0.72,2.46,-0.8,-3.6544,0,0,1,-1.27,0,0,0.81,0,0.26
95.0,0,2,2.937,0.0,197,0,inst_6,1.04,2.21,-1.35,0.12,1,1,1.5,-1.19,-1.59,,-0.46,-0.74,-0.6,-2.7622,0,1,0,-1.89,0,1,0.26,0,-0.01
96.0,0,1,3.414,1.0,94,0,inst_2,0.12,-0.67,2.89,0.75,1,0,-0.41,1.46,1.25,1.0,-0.77,-1.24,2.13,6.27182,0,0,1,1.1,1,0,0.72,1,-0.47
108.0,0,1,2.778,0.0,98,0,inst_2,-0.64,2.24,-1.46,0.13,0,1,1.81,0.86,0.99,1.0,-1.9,0.88,-2.2,-7.1116,0,0,1,0.26,0,1,1.49,0,-0.65
104.0,0,0,2.654,1.0,356,0,inst_6,-0.68,1.79,-0.74,-0.74,1,0,0.01,-1.24,1.33,0.0,1.12,-0.22,-0.38,-2.00852,1,0,0,0.66,0,0,-0.99,1,-1.05
105.0,0,1,2.866,0.0,10,0,inst_1,0.62,0.59,-0.78,0.32,0,0,1.19,0.49,0.52,,0.29,0.38,-0.54,-2.5476400000000003,0,1,1,1.8,1,1,1.05,0,0.37
110.0,0,1,3.173,0.0,31,0,inst_6,-1.13,-0.16,-0.59,-1.99,0,0,1.29,0.69,0.31,1.0,-0.56,-0.78,-0.23,-1.7297900000000002,0,1,0,-1.6,0,0,-0.74,1,0.14
86.0,0,1,3.136,0.0,369,0,inst_6,-0.79,1.06,0.36,0.31,0,1,-0.1,-1.16,-0.98,,2.03,1.54,-2.19,-7.867839999999998,0,0,0,-0.6,1,1,0.94,0,0.05
80.0,0,3,2.4090000000000003,1.0,164,0,inst_2,-0.59,2.26,1.41,-0.03,0,1,0.93,-0.83,-1.16,1.0,1.25,-0.7,0.38,-0.0845800000000001,1,0,0,1.31,0,1,-0.9,0,-1.45
95.0,0,4,1.196,0.0,268,0,inst_7,-1.88,-1.08,0.15,-1.95,1,0,-0.44,-1.6,2.13,,-1.59,-2.27,0.66,-0.21064000000000005,0,1,0,0.9,1,1,0.26,1,0.89
101.0,0,0,3.085,0.0,67,0,inst_9,-1.56,-1.92,-0.14,-0.37,0,1,-0.8,-0.59,-1.09,,-0.54,0.85,-0.31,-1.95635,1,1,1,1.01,0,1,0.14,1,1.06
95.0,0,1,3.48,0.0,277,0,inst_1,0.89,-0.85,0.73,0.64,0,1,0.72,0.73,0.28,,1.55,0.49,-0.14,-1.4872,0,0,0,-1.44,0,0,0.7,1,-1.41
95.0,0,0,3.196,1.0,215,0,inst_6,-1.91,2.18,-0.24,1.55,1,0,0.27,1.16,-0.54,1.0,1.14,-1.51,-1.11,-4.547560000000002,0,1,1,1.41,1,1,-0.01,1,-0.8
107.0,0,2,3.482,1.0,223,0,inst_5,-0.23,0.53,2.14,-1.5,0,0,-1.19,1.63,-0.11,,-0.25,0.7,-0.62,-3.15884,1,1,0,0.34,1,1,0.86,1,0.44
93.0,0,1,3.026,0.0,35,0,,-0.34,0.19,0.45,0.9,0,1,-1.04,1.51,-0.38,0.0,0.26,-0.51,0.38,0.14988,1,0,1,-0.19,1,1,-0.0,1,0.06
96.0,0,1,3.699,0.0,219,0,inst_3,-1.15,-0.8,-1.51,1.56,0,1,0.8,1.52,-1.45,,-0.74,-0.98,0.77,1.84823,1,0,1,-0.12,1,1,-1.77,1,0.23
90.0,0,1,3.129,0.0,253,0,inst_9,0.04,-0.57,0.19,-0.28,0,0,1.16,0.74,-0.75,,0.73,-0.51,-0.23,-1.71967,1,0,1,1.03,0,0,0.68,1,1.44
94.0,0,1,3.87,0.0,341,0,inst_6,-0.31,-0.56,1.25,0.46,1,0,0.97,0.25,-1.78,1.0,1.03,0.59,-1.91,-8.3917,0,1,1,-0.69,0,0,-1.16,1,-1.08
97.0,0,4,2.844,0.0,386,0,inst_4,0.69,0.2,-0.87,0.88,0,1,0.12,1.54,0.09,1.0,-0.17,-1.7,-0.68,-2.93392,1,1,0,-0.2,1,0,0.07,1,-1.31
117.0,0,2,3.214,0.0,174,0,inst_8,-0.69,0.42,0.15,-0.05,1,0,1.4,0.17,-0.89,0.0,-1.26,-1.14,2.08,5.68512,0,0,1,-0.16,0,0,0.79,0,0.1
81.0,0,0,2.942,0.0,140,0,inst_2,-0.1,-1.36,-0.68,0.44,0,0,-0.31,-0.98,0.39,0.0,0.03,-1.39,0.76,1.2359200000000001,1,1,1,0.32,0,1,-2.11,0,-0.56
80.0,0,3,2.4090000000000003,1.0,164,0,inst_2,-0.59,2.26,1.41,-0.03,0,1,0.93,-0.83,-1.16,1.0,1.25,-0.7,0.38,-0.0845800000000001,1,0,0,1.31,0,1,-0.9,0,-1.45
87.0,1,1,2.577,1.0,339,0,inst_6,1.75,0.92,0.32,-0.07,0,1,0.55,1.48,0.01,0.0,-0.63,0.39,0.78,1.0100600000000002,1,1,0,0.77,0,1,1.27,0,0.85
114.0,0,2,3.423,0.0,59,0,inst_5,-1.07,0.59,1.96,1.06,1,0,-1.14,0.16,-0.16,1.0,-2.14,-0.13,-2.05,-8.017149999999999,1,0,0,-0.0,1,0,0.13,0,1.69
108.0,0,2,3.1010000000000004,1.0,17,0,inst_4,1.08,1.14,-0.97,1.58,1,1,1.12,-0.11,0.18,,0.02,-1.85,-0.56,-2.73656,0,1,1,0.22,1,1,-0.16,1,1.05
115.0,0,3,3.3510000000000004,0.0,249,0,inst_2,1.83,-0.15,0.79,1.31,0,0,-0.28,0.87,-0.02,1.0,-0.6,1.87,-1.03,-4.45153,0,0,1,-1.61,1,1,-0.23,0,-0.18
88.0,0,0,3.733,0.0,40,0,inst_2,-0.66,0.15,-0.67,0.86,0,1,-0.73,1.38,0.69,,0.97,-0.58,1.32,3.9275600000000006,0,1,1,0.51,1,0,0.78,0,-0.65
103.0,0,0,3.511,1.0,190,0,inst_4,0.87,-1.55,-0.1,0.92,1,0,1.94,0.4,-1.82,0.0,1.86,1.47,0.63,1.2119300000000002,0,1,0,-1.82,0,0,-1.02,0,-1.09
99.0,0,1,3.059,0.0,6,0,inst_3,-1.15,0.47,1.2,-0.78,1,0,-0.59,0.0,0.12,,0.03,-1.2,1.25,2.8237500000000004,1,0,0,-1.18,1,0,-1.78,1,-2.47
100.0,0,0,3.298,0.0,98,0,inst_6,-2.95,1.6,-0.57,-1.67,1,0,1.92,0.85,0.2,,0.44,-0.35,1.19,2.92462,1,0,0,1.12,1,0,-1.06,0,0.5
87.0,0,0,3.3960000000000004,0.0,49,0,inst_7,-1.22,-0.06,1.89,0.02,1,1,0.72,0.07,0.77,1.0,-0.62,0.48,0.08,-0.7283200000000001,0,1,0,-0.46,1,0,0.62,1,0.56
85.0,0,1,2.982,0.0,251,0,inst_9,-1.82,-0.25,-0.18,-0.59,0,1,1.72,-1.0,-0.41,,-1.49,1.11,1.34,2.9958800000000005,0,1,0,-1.37,0,0,0.1,0,-0.51
74.0,0,0,3.494,0.0,81,0,inst_6,-0.23,-0.39,-2.31,-0.42,0,1,-0.68,0.5,-0.48,1.0,0.13,-0.28,1.4,3.8916,1,1,1,-1.03,1,1,-0.8,0,0.7
107.0,0,2,3.241,0.0,57,0,inst_6,-0.63,-0.09,2.08,-1.03,1,0,0.46,0.55,-0.09,,0.25,-0.76,1.04,2.3706400000000003,1,1,1,0.9,0,1,-0.67,1,0.61
109.0,0,1,3.119,0.0,368,0,inst_7,0.53,0.65,-0.65,-0.56,1,0,-1.09,0.79,0.27,,-0.23,-1.5,1.44,3.49136,1,0,0,1.18,0,0,1.39,1,1.19
85.0,0,0,3.3280000000000003,0.0,27,0,inst_5,-0.51,-0.94,1.03,-0.95,0,0,-0.91,-0.34,-1.07,1.0,-0.78,0.91,-0.89,-3.96192,1,0,0,-0.4,1,1,0.07,1,0.47
69.0,0,2,3.035,0.0,44,0,inst_5,0.17,0.72,-0.53,0.55,0,0,-1.15,-0.91,1.25,,-0.7,-0.31,0.91,1.7618500000000004,1,0,0,0.66,1,1,0.64,0,1.46
104.0,0,1,2.625,1.0,189,0,inst_7,-1.55,-0.55,-1.12,0.67,0,1,-0.83,0.08,-0.06,,-0.9,-0.54,0.98,1.5724999999999998,1,1,1,1.56,1,1,-0.33,1,-1.25
73.0,0,1,3.835,0.0,187,0,inst_9,-0.29,-2.42,-0.3,-0.56,1,1,-1.43,-0.22,-1.01,1.0,0.59,0.24,-0.68,-3.6078,0,1,1,0.98,0,0,0.03,0,1.71
117.0,0,1,3.438,1.0,243,0,inst_8,-0.37,-0.03,-0.84,0.64,1,1,1.13,-1.32,0.13,0.0,0.69,0.58,2.06,6.082280000000001,0,0,0,1.47,1,1,-0.16,1,-1.14
94.0,0,2,2.9760000000000004,0.0,385,0,,-0.15,-0.89,-0.96,1.49,0,1,-0.21,-0.87,1.38,0.0,1.07,-0.36,0.86,1.55936,0,1,1,0.27,1,0,-0.26,1,-0.89
85.0,0,2,3.394,0.0,56,0,inst_2,0.69,0.24,-0.55,1.65,1,1,-1.21,-1.34,0.26,1.0,-0.33,-0.59,-0.14,-1.47516,0,0,0,0.62,1,0,1.32,1,1.88
85.0,0,1,2.2430000000000003,0.0,140,0,inst_1,0.08,-0.46,0.41,2.25,0,0,-0.95,-0.25,-0.68,0.0,0.86,-0.38,0.53,0.18879,0,1,0,-2.28,1,0,-0.07,0,-1.27
82.0,0,1,3.1060000000000003,0.0,212,0,inst_4,1.37,0.11,-0.74,-0.91,0,0,0.5,0.2,0.03,,-0.3,0.57,1.2,2.7272,0,0,0,-2.18,0,1,-0.06,1,-0.57
81.0,0,4,2.412,0.0,150,0,inst_6,-1.04,2.35,-0.37,-0.19,0,0,0.48,-1.01,0.41,,1.66,-0.05,0.91,1.1949200000000002,0,1,0,-0.93,0,1,0.73,0,-0.33
113.0,0,1,2.777,1.0,51,0,inst_7,1.39,0.49,0.82,0.01,0,0,0.55,-0.28,-0.5,0.0,-1.44,-0.99,-0.58,-2.61066,0,1,0,0.98,1,0,0.43,0,0.19
117.0,0,2,3.213,1.0,300,0,inst_6,0.05,-2.39,-0.52,1.9,0,1,-1.78,-1.43,0.76,,-1.23,-0.94,0.53,0.7028900000000002,0,1,1,0.15,0,1,-1.64,1,-1.35
105.0,0,0,3.627,,273,0,inst_4,0.31,-0.95,-0.72,1.43,1,1,0.23,1.42,0.22,,-0.93,-0.85,-0.41,-2.48707,0,0,1,1.18,1,0,-0.44,0,1.58
92.0,0,1,3.713,0.0,74,0,inst_6,1.23,1.04,-1.51,0.69,0,0,0.32,-0.64,-1.76,,-0.34,-0.83,-0.2,-1.7426,1,0,1,0.19,0,0,-0.39,1,1.3
102.0,0,1,3.125,0.0,159,0,inst_5,0.23,-0.73,1.71,-0.32,1,1,0.15,-1.3,0.57,0.0,0.11,0.0,1.62,4.0625,0,0,1,2.2,0,1,1.14,1,1.08
108.0,0,0,3.552,0.0,189,0,inst_9,0.71,2.22,0.81,-0.29,1,1,1.28,0.37,1.37,,1.14,1.19,0.33,0.1721600000000001,1,1,0,0.26,0,1,-0.18,1,-0.89
97.0,0,3,2.875,0.0,47,0,inst_6,0.86,0.07,0.87,1.16,1,1,1.07,1.11,-0.64,,-2.19,1.1,-0.66,-2.8975,1,1,0,-1.27,0,0,-0.26,1,-0.38
91.0,0,4,2.247,0.0,74,0,inst_6,0.94,0.03,1.76,0.38,0,0,-1.06,-2.16,-0.2,0.0,-1.96,0.29,-1.66,-4.73002,0,0,0,1.13,1,1,0.17,1,-0.27
91.0,0,2,3.366,0.0,181,0,inst_2,0.59,0.25,-0.24,-0.33,1,1,-2.3,0.22,0.79,,-1.26,-1.3,-2.07,-7.9676199999999975,1,1,0,1.2,1,0,0.58,0,0.2
90.0,0,0,3.612,0.0,127,0,inst_4,0.43,-0.58,0.51,0.38,0,0,0.86,-0.92,-0.06,1.0,-0.3,1.1,-1.38,-5.98456,1,1,1,-0.23,1,1,-1.56,0,0.15
